-38
-38
-38
-38
-38
-55,00599
-54,21006
-53,3857
-52,54414
-51,69217
-50,83391
-49,97184
-49,10747
-48,24171
-47,3751
-46,50798
-45,64057
-44,77294
-43,90524
-43,0374
-42,16955
-41,30171
-40,43386
-39,56602
-38,69818
-37,83033
-36,96249
-36,09465
-35,2268
-34,35896
-33,49112
-32,62327
-31,7554
-30,88746
-30,01952
-29,15158
-28,28364
-27,4157
-26,56744
-25,82037
-25,14556
-24,51446
-23,90981
-23,32117
-22,7545
-22,27853
-21,87058
-21,50378
-21,16188
-20,83505
-20,51733
-20,20511
-19,89624
-19,58939
-19,28375
-18,97886
-18,67441
-18,37022
-18,06622
-17,78625
-17,56424
-17,3785
-17,2147
-17,06417
-16,92169
-16,78406
-16,64937
-16,51646
-16,38463
-16,25345
-16,12266
-15,99214
-15,86173
-15,73141
-15,60114
-15,47092
-15,34069
-15,21048
-15,08031
-14,95013
-14,81995
-14,68978
-14,5596
-14,42942
-14,29925
-14,16907
-14,03889
-13,9234
-13,85177
-13,80844
-13,78222
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-13,76736
-38
-38
-38
-38
-38
-37,91197
-37,53302
-36,96093
-36,272
-35,51237
-34,70998
-33,8817
-33,03778
-32,18439
-31,32528
-30,46269
-29,59843
-28,90497
-28,48418
-28,2296
-28,03645
-27,72334
-27,50513
-27,37311
-27,29325
-27,24492
-27,21569
-27,19801
-27,18731
-27,18083
-27,17692
-27,17455
-27,17311
-27,17225
-27,17172
-27,1714
-27,1712
-27,1711
-27,17101
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-27,17098
-38
-38
-38
-38
-38
-38
-38
-38
-38
-37,99097
-37,7457
-37,25451
-36,6145
-35,88449
-35,10001
-34,28259
-33,44523
-32,59579
-31,73908
-30,87794
-30,01414
-29,14871
-28,28232
-27,41532
-26,56762
-25,82087
-25,18534
-25,02633
-25,27295
-25,76497
-26,40545
-27,13577
-27,92043
-28,73797
-29,57539
-30,42485
-31,2816
-32,14275
-33,00657
-33,872
-34,73841
-35,6054
-36,47276
-37,34033
-38,20798
-39,07582
-39,94366
-40,81151
-41,67935
-42,5472
-43,41504
-44,28288
-45,15073
-46,01305
-46,53948
-46,52446
-46,17256
-45,61685
-44,93782
-44,1842
-43,38544
-42,55936
-41,71677
-40,86417
-40,00553
-39,14323
-38,27872
-37,41288
-36,54646
-35,84545
-35,41974
-35,16219
-35,00638
-34,9121
-34,85506
-34,82056
-34,79969
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-38
-37,90815
-35,44917
-30,53333
-24,26247
-19,01978
-15,83048
-13,90092
-12,74112
-12,17097
-11,99743
-12,06385
-12,27544
-12,57486
-12,92742
-13,24939
-13,44664
-13,56597
-13,63817
-37,18
-35,56
-35,56
-35,02
-31,55
-29,38
-27,47
-22,33
-21,63
-23,42
-27,34
-26,66
-28,09
-29,03
-29,03
-29,03
-29,03
-29,03
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-29,7
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-34,13655
-37,2761
-37,06074
-33,5023
-27,92176
-22,63665
-19,4113
-17,45995
-16,27936
-15,5651
-15,13297
-14,87153
-14,71336
-14,61767
-14,55977
-15,73214
-18,29882
-19,88262
-20,84083
-21,42055
-21,77129
-21,98348
-22,11186
-22,18953
-22,23652
-22,26495
-22,28215
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-22,28369
-33,37
-33,37
-33,37
-33,37
-32,42833
-28,57783
-23,1448
-18,36338
-15,39295
-14,29324
-14,31728
-14,33183
-14,34062
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,34285
-14,33432
-14,27919
-14,27919
-15,46357
-16,67696
-16,89686
-16,51566
-15,77081
-14,80596
-14,27919
-14,39207
-16,2421
-17,6218
-18,45654
-18,96156
-19,2671
-19,45195
-19,56379
-19,63145
-19,67238
-19,69715
-19,71185
-19,72051
-19,72575
-19,72936
-19,73174
-19,73267
-19,73267
-19,73289
-19,73348
-19,73428
-19,73479
-19,7351
-19,21991
-20,73919
-24,86511
-27,32131
-25,88842
-23,20004
-21,44644
-20,3855
-19,74362
-19,35528
-19,12033
-18,97819
-18,89218
-18,84015
-18,80867
-18,78962
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-32,03113
-29,09868
-27,27549
-26,17245
-25,5051
-25,10136
-24,85708
-24,7093
-24,61989
-24,5658
-24,53307
-24,51327
-24,48266
-23,05031
-21,97775
-24,61415
-29,63733
-36,10453
-43,44538
-51,31479
-59,50397
-65,105
-65,16019
-61,76536
-56,28329
-49,53844
-42,02962
-34,05859
-26,3844
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,09365
-31,16925
-29,44651
-28,40424
-26,85582
-24,08838
-22,35989
-21,31413
-20,68145
-20,29867
-20,06709
-19,92698
-19,84221
-19,79093
-19,75989
-19,74112
-19,72976
-19,72289
-19,71873
-19,71622
-19,7147
-19,71378
-19,71322
-19,71288
-19,71268
-19,71256
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-19,71251
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,34731
-33,69983
-37,17719
-42,70916
-48,40453
-51,95678
-54,1059
-55,40614
-56,19279
-56,66874
-56,95668
-57,13089
-57,23629
-57,30006
-57,33863
-57,36199
-57,37611
-57,38465
-57,38982
-57,39294
-57,39483
-57,39598
-57,39667
-57,39709
-57,39733
-57,39752
-57,39761
-57,39761
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-32,57753
-30,95319
-28,81017
-27,4702
-26,6595
-26,16901
-25,87227
-25,69274
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,54232
-34,01563
-34,63921
-35,26318
-35,88567
-36,43495
-36,89984
-37,1002
-36,84293
-36,12137
-35,72823
-35,34359
-35,11067
-34,96976
-34,88449
-34,83291
-34,8017
-34,78282
-34,77139
-34,76448
-34,7603
-34,75777
-34,75624
-34,75532
-34,75476
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,38667
-33,47746
-33,75621
-34,26069
-34,90873
-35,64361
-36,43102
-37,25024
-38,08868
-38,93876
-39,79588
-40,65726
-41,52121
-42,38672
-43,25317
-44,1202
-44,98758
-45,85516
-46,72282
-47,59066
-48,45851
-49,18711
-49,62824
-49,85917
-49,99483
-49,95853
-49,65996
-49,24401
-48,80402
-48,48241
-48,27166
-48,14416
-48,06702
-48,02035
-47,99212
-47,97503
-47,96469
-47,95844
-47,95466
-47,95237
-47,95098
-47,968
-48,24135
-48,74954
-49,39982
-50,11672
-50,53564
-50,58558
-50,5484
-50,46496
-50,30785
-50,11795
-49,99069
-49,9137
-49,86711
-49,83894
-49,8219
-49,81158
-49,80534
-49,80156
-49,79928
-49,79789
-49,79706
-49,79656
-49,79625
-49,79606
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-49,79591
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37119
-33,5626
-34,02079
-34,64082
-35,35875
-36,13591
-36,94892
-37,78362
-38,63142
-39,48716
-40,34771
-41,21116
-42,07636
-42,94263
-43,80955
-44,67686
-45,5444
-46,41205
-47,27986
-48,1477
-49,01554
-49,88339
-50,75123
-51,61908
-52,48692
-53,35476
-54,22261
-55,09045
-55,95829
-56,82614
-57,69398
-58,56182
-59,42967
-60,28871
-61,05311
-61,7384
-62,37584
-62,98433
-63,57529
-64,15566
-64,72964
-65,29973
-65,86748
-66,39956
-66,84365
-67,23231
-67,58743
-67,89468
-68,08727
-68,20382
-68,27434
-68,31706
-68,34289
-68,35851
-68,36796
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-68,37108
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,37
-33,4593
-33,57815
-33,65911
-33,81258
-33,91023
-33,96932
-34,07877
-34,19056
-34,25818
-34,32409
-34,4733
-34,56514
-34,62072
-34,65434
-34,67467
-34,68697
-34,69441
-34,69891
-34,70163
-34,70329
-34,70428
-34,7049
-34,70527
-34,70546
-34,70565
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70568
-34,70761
-34,908
-35,3718
-35,99522
-36,71519
-37,4857
-38,05927
-38,40628
-38,61623
-38,74325
-38,82011
-38,86658
-38,89471
-38,91172
-38,92202
-38,92826
-38,93203
-38,93431
-38,9357
-38,93653
-38,93703
-38,93733
-38,93752
-38,93768
-38,93768
-38,93768
-38,93768
-38,93768
-38,93768
-38,93768
-38,93768
-38,93768
-39,0325
-39,41802
-39,99408
-40,68541
-41,44648
-42,15298
-42,74961
-43,22269
-43,75833
-44,36015
-44,96314
-45,56472
-46,22489
-46,90973
-47,53468
-48,10936
-48,69877
-49,28393
-49,80917
-50,29594
-50,5952
-50,90904
-51,26717
-51,57036
-51,75379
-51,86478
-51,93191
-51,97254
-51,99712
-52,01199
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,0174
-52,00885
-51,87261
-51,69616
-51,54544
-51,45425
-51,39908
-51,3657
-51,34552
-51,3333
-51,3259
-51,32143
-51,31872
-51,31708
-51,31609
-51,31548
-51,31511
-51,31492
-51,31473
-51,25885
-51,12138
-51,03807
-50,98765
-50,95716
-50,93872
-50,92756
-50,9208
-50,91671
-50,91423
-50,91274
-50,91183
-50,91129
-50,91095
-50,91076
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
-50,91058
