0
0
0,2634017
0,5021748
0,6466331
0,7769329
0,9306347
1,041424
1,11366
1,197117
1,214368
1,040321
1,063017
1,030054
0,9803137
0,9405292
0,967155
0,9791433
0,910972
0,8856387
0,905193
0,9951414
1,092069
0,9984229
1,08115
1,133345
1,168248
1,190825
1,20499
1,033725
0,873398
0,910657
0,9391255
0,9180486
0,8965992
0,9492381
0,9614384
0,9981357
0,9534004
0,9499114
0,9286749
0,9824014
1,060732
1,136046
1,190386
1,078612
1,061737
0,9451691
0,9440113
0,9543676
1,068705
1,122446
1,161762
1,189167
1,250296
1,330348
1,341494
1,288443
1,180006
1,026051
0,7744795
0,6699584
0,8641505
1,001558
1,089154
1,143411
1,1636
1,034588
1,0255
1,105444
1,157488
1,0463
1,065708
1,008175
1,091989
1,0475
1,079227
1,057983
0,9517141
0,9306748
0,891429
0,883637
0,8843795
0,8878484
0,8901004
0,9034166
0,9042586
0,9049939
0,8910673
0,898175
0,9787715
0,9174064
0,9156029
0,8981906
0,915482
0,9598104
0,9398648
1,012711
0,9708527
0,940474
0,9168768
0,9222424
1,022508
1,086749
1,143877
1,171705
1,238619
1,325902
1,390664
1,433441
1,460456
1,477171
1,468585
1,482118
1,431042
1,396587
1,377464
1,265731
1,16852
1,233162
1,278135
1,306496
1,323922
1,320389
1,293733
1,280444
1,27348
1,269669
1,267512
1,201643
1,083436
1,069519
1,00058
0,9584462
0,9228239
0,9279623
0,906951
0,897909
0,8960838
0,8795847
0,8727339
0,9052107
0,9095372
0,8996027
0,8803999
0,8872141
0,8955365
0,8938143
0,8935731
0,898654
0,9108002
0,9181351
0,9335508
0,9566143
0,9458074
0,9805989
0,9278719
0,9034473
0,9973899
1,082003
1,138365
1,173394
1,194723
1,213717
1,23073
1,242961
1,251049
1,256191
1,259392
1,261362
1,262566
1,25031
1,18137
1,010458
0,9265439
0,8947338
0,8826753
0,8768746
0,8727462
0,8691109
0,9208581
1,023826
1,100691
1,150273
1,180906
1,199556
1,210855
1,217692
1,221827
1,224329
1,225843
1,22676
1,227314
1,22765
1,227853
1,227976
1,22805
1,228095
1,228122
1,228138
1,228149
1,090259
1,022602
0,9301584
0,8958386
0,8827233
0,8849785
0,9683844
1,071042
1,119313
1,156529
1,17381
1,194012
1,206548
1,011736
0,7144174
0,7529846
0,8128121
0,8822132
1,012536
1,10733
1,16823
1,205931
1,228954
1,24294
1,251419
1,256553
1,259662
1,261544
1,262682
1,254414
1,067462
1,113962
1,169915
1,206074
1,124348
1,157215
1,184011
1,201048
1,211576
1,218032
1,221981
1,224395
1,119637
0,9673319
0,9081891
0,8863383
0,8773135
0,8731918
0,8712101
0,8702085
0,86968
0,869402
0,8692219
0,8690174
0,8687584
0,8682789
0,8677096
0,8675289
0,5793161
0,5563695
0,6788198
0,7539026
0,7989895
0,8410272
0,954446
1,052167
1,172722
1,287054
1,367464
1,419463
1,451998
1,472045
1,4843
1,491759
1,496288
1,499033
1,500697
1,501704
1,502314
1,502682
1,502905
1,503039
1,50312
1,503168
1,503198
1,503216
1,395277
0,9150882
1,142645
1,191661
1,309491
1,385787
1,432102
1,460175
1,477177
1,48747
1,493699
1,497468
1,49975
1,501115
1,501811
1,50191
1,501773
1,50133
1,500325
1,498798
1,497498
1,497393
1,498203
1,499351
1,50045
1,501338
1,501988
1,502437
1,502735
1,502927
1,503049
1,503125
1,503172
1,503201
1,503219
1,503229
1,503235
1,39825
1,359054
1,125055
1,174172
1,193725
1,166073
0,9630347
0,7954769
0,5744019
0,4456534
0,3780161
0,3433397
0,3254687
0,3160114
0,310836
0,3079161
0,3062292
0,3052384
0,3046499
0,3042979
0,3040864
0,3039591
0,2475954
0,2012189
0,1731609
0,1561857
0,1459155
0,139702
0,1359428
0,1336685
0,1322925
0,1314601
0,1309564
0,1306517
0,1304673
0,1303558
0,1302882
0,1302475
0,1302227
0,1302078
0,1301988
0,1301933
0,13019
0,130188
0,1301868
0,1301861
0,1301856
0,1301856
0,1301856
0,1301856
0,09157883
0,05540577
0,03352085
0,02028032
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0,3719632
0,6478355
0,7906926
0,8209347
1,015571
1,099128
1,131652
1,180624
1,239629
1,222521
1,231986
1,31205
1,379295
1,425619
1,450375
1,308269
1,249372
1,230445
1,249564
1,254099
1,236096
1,229888
1,227882
1,227315
1,227207
1,227229
1,227275
1,227305
1,227294
1,227282
1,227288
1,137678
0,9731708
0,9058813
0,8886983
0,8846782
0,921562
0,9614149
0,9899568
0,9421807
0,9823508
1,020761
0,9817819
0,9111953
0,8839664
0,8737977
0,8804728
0,9510833
1,037349
1,110198
1,156357
1,184396
1,201312
1,211542
1,217752
1,221529
1,223829
1,222381
0,8776186
0,8278357
0,8305213
0,8419852
0,851817
0,8581571
0,8619878
0,8642902
0,8656865
0,8665408
0,8670657
0,8673849
0,8675795
0,8676999
0,8677747
0,6788513
0,5763879
0,6915325
0,7611948
0,8276289
0,8692857
0,8566983
0,7600524
0
0,312677
0,528713
0,6440131
0,7272935
0,6548609
0,588437
0,7532161
0,792959
0,8145568
0,9152008
1,021381
1,100464
1,192301
1,302453
1,37977
1,428286
1,457836
1,475718
1,486544
1,493107
1,497092
1,499512
1,500982
1,462639
1,414931
1,305144
1,22929
1,286872
1,356209
1,408961
1,444381
1,466993
1,481085
1,489756
1,495054
1,49828
1,500236
1,501422
1,50214
1,502575
1,502838
1,502998
1,503094
1,503152
1,503188
1,503209
1,503222
1,50323
1,503235
1,503237
1,503239
1,50324
1,474041
1,247413
1,244913
1,313851
1,358446
1,279772
1,295934
1,241434
1,227946
1,226321
1,226639
1,2269
1,227056
1,227157
1,227232
1,223222
0,959837
0,5807075
0,3513317
0,2125579
0,1285989
0,07780314
0,0470714
0,02847849
0
0
0
0
0
0
0
0
0
0,02353589
0,3491429
0,5540472
0,6780139
0,7529747
0,8595926
0,8101518
0,4908642
0,296976
0,1796723
0,1087029
0,06576595
0,03978882
0,02407249
0,01456401
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3,735538
7,10816
9,148612
9,574353
10,62097
11,25292
11,62783
11,84495
11,96649
12,03184
10,61729
7,196229
4,353765
2,634055
1,59362
0,9641504
0,5833172
0,3529107
2,5603
4,733991
6,224663
7,163937
7,750495
8,340671
9,468532
10,40269
11,00801
9,847284
9,267345
10,16025
11,76856
10,20737
6,311214
6,894581
7,415933
7,840444
8,149094
7,164987
4,341925
4,53235
3,827183
3,525615
2,136119
1,292365
0,7818891
0,4730478
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1,687953
3,369169
4,27682
5,279175
3,193934
2,986265
2,441014
2,245995
4,737223
6,35375
5,954533
5,288481
3,199565
1,935757
1,171145
0,7157074
0,4286774
0,2593526
1,627733
0,9847891
2,837032
2,061326
1,259713
0,7545127
0,4564852
0,2761763
0,1670884
0,1010896
0,06115985
0,03700209
0,02261262
0,01354397
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2,747803
5,090588
6,507985
5,073462
5,863706
7,683857
5,958482
3,604919
0,06482026
0,03921667
0,02372634
0,01449958
0
0
0
0
0
0
0
0
0
0
0
0
0
0,09676745
7,290068E-06
0
1,914216
0,6438909
0,1246649
0,5896459
0,8709615
1,038526
3,703868E-06
0,8304434
1,764132
1,078092
0,6457298
0,3906705
0,2363582
0,1429982
0,0873887
0,05234202
0,03166725
0,04180483
2,911726
1,82349
0,324623
2,948803
0,528302
3,164234
3,834728
0,6633549
3,22918
2,957219
1,807208
1,022122
2,573498
5,899535
5,483229
1,234667
4,880368
4,113627
2,48877
1,505722
0,9201732
0,5511436
0,3334454
0,2017366
0,1220519
0,07384216
0,04467496
0,02702864
0
2,830128
5,140395
6,387526
4,769851
5,555169
3,26109
1,97298
1,193666
0,7221752
0,4369205
0,2643397
0,1599272
2,942566
2,381048
1,426144
0,871541
0,5220152
0,3158226
0,1910747
0,1156014
0,06993958
0,3669774
3,62091
4,454796
5,587109
6,078875
6,233977
8,241498
6,81878
7,114313
9,496738
10,44533
8,647006
2,598578
2,09963
6,581815
9,866649
11,89643
13,1322
13,67663
10,49834
0
0
0
0
0
0
0,2166926
0,5174327
3,115104
3,050102
4,080628
1,417046
0,8792649
4,33321
4,571712
4,393065
2,657833
1,608006
0,9728538
0,5945281
0,3560964
0,2154406
0,1303429
0,07965484
0,04770976
0,02915628
